2024-03-04 18:49:43
Return in %: 388.518153 num trades: 25 Longs entered: 13 Shorts entereed: 12 win %: 44.000000% Duration Long: 217 Duration Short: 77
Return in %: 616.656788 num trades: 23 Longs entered: 12 Shorts entereed: 11 win %: 52.173913% Duration Long: 221 Duration Short: 73
Return in %: 547.081416 num trades: 19 Longs entered: 10 Shorts entereed: 9 win %: 52.631579% Duration Long: 222 Duration Short: 72
Return in %: 478.698567 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 47.058824% Duration Long: 222 Duration Short: 72
Return in %: 535.155734 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 47.058824% Duration Long: 222 Duration Short: 72
Return in %: 599.170531 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 40.000000% Duration Long: 222 Duration Short: 72
Return in %: 433.205964 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 33.333333% Duration Long: 221 Duration Short: 73
Return in %: 470.001310 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 33.333333% Duration Long: 221 Duration Short: 73
Return in %: 446.428259 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 26.666667% Duration Long: 222 Duration Short: 72
Return in %: 404.376196 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 26.666667% Duration Long: 221 Duration Short: 73
Return in %: 700.732899 num trades: 17 Longs entered: 9 Shorts entereed: 8 win %: 23.529412% Duration Long: 224 Duration Short: 70
Return in %: 837.196651 num trades: 15 Longs entered: 8 Shorts entereed: 7 win %: 26.666667% Duration Long: 226 Duration Short: 68
Return in %: 872.006917 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 229 Duration Short: 65
Return in %: 765.553230 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 30.769231% Duration Long: 231 Duration Short: 63
Return in %: 854.878569 num trades: 13 Longs entered: 7 Shorts entereed: 6 win %: 38.461538% Duration Long: 229 Duration Short: 65
Return in %: 816.986791 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 228 Duration Short: 66
Return in %: 819.174023 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 227 Duration Short: 67
Return in %: 857.462286 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 36.363636% Duration Long: 227 Duration Short: 67
Return in %: 1124.858558 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 229 Duration Short: 65
Return in %: 1124.858558 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 229 Duration Short: 65
Return in %: 1073.952979 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 228 Duration Short: 66
Return in %: 1073.952979 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 228 Duration Short: 66
Return in %: 1073.952979 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 228 Duration Short: 66
